PK001,19-Jan-18,10:00,NV6294,D,321,19-Jan-18,12:40,NV3118,I,QFL,NGN
PK254,20-Jan-18,10:05,NV6513,D,320,20-Jan-18,12:30,NV305,D,DUV,DUV,S31
PK255,20-Jan-18,10:10,GN0411,D,73H,20-Jan-18,12:00,GN944,I,TXB,CLL,T21
PK256,20-Jan-18,10:10,NV6443,D,325,20-Jan-18,13:05,NV6488,D,TAY,TZY,T11
PK257,20-Jan-18,10:15,NV3120,D,73H,20-Jan-18,11:15,NV3120,I,XVI,GTA,T19
PK258,20-Jan-18,10:15,NV632,D,325,20-Jan-18,11:45,NV632,I,YJZ,OSU,T20
PK259,20-Jan-18,10:20,GN0495,D,73A,20-Jan-18,11:20,GN0460,D,OOH,AIB,T13
PK260,20-Jan-18,10:20,NV323,I,325,20-Jan-18,12:15,NV614,I,NOM,ILH,S38
PK261,20-Jan-18,10:20,NV687,I,325,20-Jan-18,12:15,NV6144,I,IOE,JDO,S39
PK262,20-Jan-18,10:25,NV6731,D,325,20-Jan-18,11:25,NV618,I,ISC,ILH
PK263,20-Jan-18,10:25,NV820,D,320,20-Jan-18,11:35,NV820,I,MIX,OHP,T6
PK264,20-Jan-18,10:30,GN0457,D,738,20-Jan-18,13:05,GN0446,D,DHP,MGR,T18
PK265,20-Jan-18,10:30,NV858,D,73H,20-Jan-18,12:15,NV858,I,LNH,LJY
PK266,20-Jan-18,10:35,NV6713,D,320,20-Jan-18,12:25,NV6713,D,TIF,AIB,S29
PK267,20-Jan-18,10:40,GN0271,D,73H,20-Jan-18,12:00,GN0236,D,DHR,SJA,S37
PK268,20-Jan-18,10:40,NV303,I,320,20-Jan-18,12:30,NV303,D,OHP,YJZ
PK269,20-Jan-18,10:45,NV643,I,320,20-Jan-18,12:05,NV6732,D,GVL,EMD,T8
PK270,20-Jan-18,11:00,NV305,I,319,20-Jan-18,12:15,NV6316,D,IJK,ITO
PK271,20-Jan-18,11:00,NV6785,D,320,20-Jan-18,13:10,NV398,I,EMD,PLB
PK272,20-Jan-18,11:05,NV6307,D,320,20-Jan-18,18:05,NV6308,D,DUV,DUV,T17
PK273,20-Jan-18,11:20,NV6535,D,320,20-Jan-18,12:10,*****,D,DLH,***,S42
PK274,20-Jan-18,11:25,NV841,I,325,20-Jan-18,13:15,NV610,I,LJY,ILH,T0
PK275,20-Jan-18,12:00,NV835,I,325,20-Jan-18,18:10,NV830,I,ILH,LJY
PK276,20-Jan-18,12:20,NV6749,D,320,20-Jan-18,13:25,NV6510,D,IEH,MZJ,S47
PK277,20-Jan-18,12:25,GN0253,D,73A,20-Jan-18,13:35,GN0204,D,CQF,TIF,T10
PK278,20-Jan-18,12:25,NV3703,I,73H,20-Jan-18,13:55,NV3703,D,OHP,XVI,T7
PK279,20-Jan-18,12:40,GN0491,D,738,20-Jan-18,15:50,GN0326,D,LXM,AVI,T9
PK280,20-Jan-18,12:55,NV674,D,33L,20-Jan-18,14:25,NV674,I,QFL,EFM,T24
PK281,20-Jan-18,13:00,GN0201,D,73H,20-Jan-18,14:05,GN930,I,KOA,QVT,T20
PK282,20-Jan-18,13:05,NV3287,D,73E,20-Jan-18,16:30,NV6556,D,ARA,LXF,S49
PK283,20-Jan-18,13:10,GN0235,D,73H,20-Jan-18,14:20,GN0250,D,UWT,YNO,T12
PK284,20-Jan-18,13:15,NV3266,D,325,20-Jan-18,14:15,NV3269,D,YJZ,YJZ,S36
PK285,20-Jan-18,13:20,NV6155,I,320,20-Jan-18,14:25,NV6494,D,QVT,AZJ
PK286,20-Jan-18,13:25,NV6735,D,73E,20-Jan-18,14:30,NV6198,I,EMD,GVL,T19
PK287,20-Jan-18,13:40,GN913,I,73H,20-Jan-18,14:45,GN938,I,UTB,JDO,T6
PK288,20-Jan-18,13:40,NV6719,D,320,20-Jan-18,14:50,NV6718,D,IJB,TIF,S32
PK289,20-Jan-18,13:50,GN932,D,738,20-Jan-18,14:55,GN932,I,DHP,LJY
PK290,20-Jan-18,13:50,NV383,I,321,20-Jan-18,15:30,NV383,D,OSU,QFL
PK291,20-Jan-18,13:55,NV6727,D,320,20-Jan-18,17:25,NV6768,D,ZLI,IEH,S44
PK292,20-Jan-18,14:00,NV6153,I,325,20-Jan-18,15:45,NV6116,I,JDO,UQF,T0
PK293,20-Jan-18,14:10,NV6575,D,320,20-Jan-18,15:20,NV6574,D,IGF,IGF,T14
PK294,20-Jan-18,14:20,NV3654,D,73E,20-Jan-18,15:25,NV6318,D,XVI,MAI,T15
PK295,20-Jan-18,14:25,NV6171,I,325,20-Jan-18,16:15,NV6742,D,DKV,GPD
PK296,20-Jan-18,14:25,NV873,I,319,20-Jan-18,15:40,NV6378,D,LPK,ZCQ
PK297,20-Jan-18,14:30,NV6709,D,323,20-Jan-18,17:20,NV3273,D,DHR,YJZ,S34
PK298,20-Jan-18,14:35,NV6359,D,319,20-Jan-18,16:30,NV6614,D,EBU,HZT,T13
PK299,20-Jan-18,14:40,GN0477,D,73H,20-Jan-18,16:10,GN0638,D,ZJI,DBO,S28
PK300,20-Jan-18,14:45,NV6685,D,320,20-Jan-18,15:55,NV6685,D,LPX,UBP,S47
PK301,20-Jan-18,14:45,NV6711,D,325,20-Jan-18,17:10,NV686,I,GPD,IOE
PK302,20-Jan-18,14:50,GN953,I,73H,20-Jan-18,19:30,GN942,I,CLL,ILU,S39
PK303,20-Jan-18,14:50,NV613,I,320,20-Jan-18,16:15,NV616,I,ILH,ILH,S38
PK304,20-Jan-18,14:50,NV681,I,33H,20-Jan-18,16:10,NV656,I,DEH,TJO,S61
PK305,20-Jan-18,14:55,GN0283,D,73E,20-Jan-18,15:55,GN0362,D,ISC,IBL,T11
PK306,20-Jan-18,14:55,GN0479,D,325,20-Jan-18,16:05,GN0280,D,TIF,DHR,S37
PK307,20-Jan-18,14:55,GN0523,D,73E,20-Jan-18,16:35,GN0348,D,NJH,TZY,S31
PK308,20-Jan-18,15:00,NV899,I,33E,20-Jan-18,20:20,NV672,I,GDP,TZE,S65
PK309,20-Jan-18,15:00,*****,D,320,20-Jan-18,15:50,NV3465,D,***,MIX,S33
PK310,20-Jan-18,15:10,GN0423,D,73E,20-Jan-18,16:20,GN0642,D,DBO,IBL,S41
PK311,20-Jan-18,15:15,NV629,I,73H,20-Jan-18,16:50,NV629,D,GVL,XVI
PK312,20-Jan-18,15:20,GN0203,D,738,20-Jan-18,16:10,*****,D,EMD,***,T10
PK313,20-Jan-18,15:20,NV382,D,321,20-Jan-18,16:55,NV382,I,QFL,OSU
PK314,20-Jan-18,15:25,GN931,I,73H,20-Jan-18,17:00,GN980,I,UTB,LCW,S40
PK315,20-Jan-18,15:25,NV6453,D,323,20-Jan-18,16:45,NV0746,D,TAY,LXM,S48
PK316,20-Jan-18,15:30,NV657,I,33E,20-Jan-18,19:45,NV848,I,TJO,NFM,S64
PK317,20-Jan-18,15:35,NV641,I,320,20-Jan-18,16:40,NV6736,D,OHP,EMD,T8
PK318,20-Jan-18,15:40,GN965,I,73H,20-Jan-18,18:30,GN964,I,CLL,CLL,T21
PK319,20-Jan-18,15:45,NV302,D,320,20-Jan-18,17:15,NV302,I,YJZ,OHP,T20
PK320,20-Jan-18,15:55,GN0549,D,73E,20-Jan-18,17:30,GN0404,D,CBW,ETO,S42
PK321,20-Jan-18,15:55,GN937,I,73A,20-Jan-18,17:00,GN0246,D,UPZ,CBW
PK322,20-Jan-18,15:55,NV627,I,73E,20-Jan-18,19:15,NV3787,D,LJY,ZJI
PK323,20-Jan-18,15:55,NV6657,D,323,20-Jan-18,17:05,NV6462,D,ZOU,TAY,S29
PK324,20-Jan-18,15:55,NV813,I,325,20-Jan-18,17:30,NV6162,I,ILH,JDO
PK325,20-Jan-18,16:05,NV6715,D,320,20-Jan-18,17:40,NV6710,D,TIF,IJB,S32
PK326,20-Jan-18,16:15,NV3260,D,320,20-Jan-18,18:05,NV3277,D,YJZ,YJZ,S35
PK327,20-Jan-18,16:20,NV6377,D,325,20-Jan-18,18:30,NV834,I,CIZ,ILH,T6
PK328,20-Jan-18,16:20,NV683,I,33L,21-Jan-18, 7:55,NV380,I,IOM,DUT,T1
PK329,20-Jan-18,16:30,NV3197,I,320,20-Jan-18,17:35,NV6726,D,PLB,ZLI,T7
PK330,20-Jan-18,16:30,NV3702,D,73H,20-Jan-18,18:00,NV3702,I,XVI,OHP
PK331,20-Jan-18,16:30,NV663,I,33H,20-Jan-18,20:05,NV6588,D,MIS,LNH,T4
PK332,20-Jan-18,16:35,NV304,D,319,20-Jan-18,17:40,NV304,I,DUV,IJK
PK333,20-Jan-18,16:35,NV635,I,773,20-Jan-18,20:00,NV308,I,OSU,KGL,T2
PK334,20-Jan-18,16:40,NV307,I,319,20-Jan-18,17:35,NV638,I,LJK,PLK,T0
PK335,20-Jan-18,16:50,GN0637,D,738,20-Jan-18,17:55,GN0636,D,XOA,XOA,S36
PK336,20-Jan-18,16:55,NV391,I,33L,21-Jan-18,13:40,NV342,I,DUT,DNC,T3
PK337,20-Jan-18,16:55,NV6717,D,320,20-Jan-18,18:10,NV642,I,INJ,GVL,T19
PK338,20-Jan-18,16:55,NV693,I,33H,21-Jan-18, 0:15,NV882,I,ZWS,BNT,T25
PK339,20-Jan-18,17:00,*****,D,738,20-Jan-18,17:50,GN0332,D,***,MIX,S30
PK340,20-Jan-18,17:10,NV6119,I,33E,21-Jan-18,12:30,NV898,I,UQF,GDP,T26
PK341,20-Jan-18,17:20,GN0299,D,738,20-Jan-18,18:20,GN976,I,TIF,LCW
PK342,20-Jan-18,17:20,GN0333,D,738,21-Jan-18,15:50,GN0326,D,MIX,AVI,T9
PK343,20-Jan-18,17:30,NV6145,I,325,21-Jan-18, 9:15,NV6152,I,JDO,JDO,S38
PK344,20-Jan-18,17:30,NV619,I,325,20-Jan-18,18:40,NV624,I,ILH,SFQ
PK345,20-Jan-18,17:35,GN0209,D,73A,20-Jan-18,21:00,GN0494,D,BPH,OOH,S47
PK346,20-Jan-18,17:40,NV6301,D,325,20-Jan-18,20:55,NV6720,D,AVI,ISC,T18
PK347,20-Jan-18,17:50,NV697,I,773,20-Jan-18,21:00,NV688,I,MBY,MBY,T27
PK348,20-Jan-18,18:00,NV3786,D,73E,20-Jan-18,19:30,NV3631,D,ZJI,XVI,T15
PK349,20-Jan-18,18:00,NV601,I,773,21-Jan-18, 0:20,NV840,I,TGP,NFM,S58
PK350,20-Jan-18,18:10,GN0461,D,73H,20-Jan-18,19:30,GN972,I,LXM,LVM,T20
PK351,20-Jan-18,18:15,NV3131,I,73H,20-Jan-18,19:45,NV3131,D,GTA,XVI
PK352,20-Jan-18,18:20,NV6489,D,33L,20-Jan-18,20:40,NV658,I,TZY,CLL,T24
PK353,20-Jan-18,18:20,NV831,I,320,20-Jan-18,19:35,NV831,D,OHP,MIX,T8
PK354,20-Jan-18,18:25,NV615,I,325,20-Jan-18,21:00,NV6312,D,ILH,IBL,T7
PK355,20-Jan-18,18:30,NV3421,D,319,20-Jan-18,19:35,NV3410,D,YOO,YOO,S37
PK356,20-Jan-18,18:30,NV6525,D,325,20-Jan-18,21:25,NV6472,D,DUV,TAY,S33
PK357,20-Jan-18,18:35,NV6739,D,320,21-Jan-18, 7:45,NV6738,D,EMD,EMD,T10
PK358,20-Jan-18,18:40,GN941,I,73H,20-Jan-18,19:45,GN978,I,QVT,CLJ,S40
PK359,20-Jan-18,18:45,NV399,I,320,20-Jan-18,19:50,NV6784,D,PLB,EMD
PK360,20-Jan-18,18:50,GN0465,D,738,20-Jan-18,20:05,GN0452,D,XFI,EZH,S44
PK361,20-Jan-18,18:50,GN951,I,73H,20-Jan-18,20:00,GN968,I,CLL,ILU,T0
PK362,20-Jan-18,18:50,NV3622,D,319,20-Jan-18,20:00,NV6486,D,XVI,EZH,S41
PK363,20-Jan-18,18:50,NV829,I,773,21-Jan-18, 0:5,NV664,I,PSE,DEH,S59
PK364,20-Jan-18,18:55,GN0287,D,738,20-Jan-18,21:10,GN0287,D,DHR,LXM,S31
PK365,20-Jan-18,18:55,NV6663,D,320,20-Jan-18,20:00,NV860,I,MZJ,QOI,T19
PK366,20-Jan-18,18:55,NV859,I,73H,20-Jan-18,21:00,NV859,D,LJY,LNH
PK367,20-Jan-18,19:10,GN0641,D,738,20-Jan-18,21:20,GN0428,D,XOA,DBO,S32
PK368,20-Jan-18,19:15,NV3119,I,321,20-Jan-18,21:15,NV6297,D,NGN,QFL,T6
PK369,20-Jan-18,19:15,NV6714,D,320,20-Jan-18,21:25,NV6714,D,AIB,TIF,S42
PK370,20-Jan-18,19:20,NV319,I,773,21-Jan-18, 0:5,NV846,I,ZZA,TZE,S60
PK371,20-Jan-18,19:20,NV337,I,320,20-Jan-18,23:10,NV6156,I,LJY,DSL
PK372,20-Jan-18,19:30,NV6199,I,73E,20-Jan-18,21:30,NV3655,D,GVL,XVI
PK373,20-Jan-18,19:30,NV673,I,33E,21-Jan-18, 0:10,NV320,I,TZE,GSB,S61
PK374,20-Jan-18,19:30,NV699,I,773,20-Jan-18,21:40,NV699,D,KGL,GPD,T5
PK375,20-Jan-18,19:35,NV633,I,325,20-Jan-18,21:05,NV633,D,OSU,YJZ
PK376,20-Jan-18,19:40,NV6763,D,320,20-Jan-18,21:05,NV6544,D,ZOK,DLH,S30
PK377,20-Jan-18,19:40,NV849,I,33E,20-Jan-18,23:30,NV654,I,NFM,TJO,S62
PK378,20-Jan-18,19:50,NV6753,D,319,20-Jan-18,21:10,NV836,I,EMD,ILH
PK379,20-Jan-18,20:00,GN939,I,73H,20-Jan-18,21:05,GN0300,D,JDO,TXB,T21
PK380,20-Jan-18,20:00,NV6324,D,73E,20-Jan-18,21:00,NV6325,D,UZO,UZO,S48
PK381,20-Jan-18,20:00,NV6527,D,320,20-Jan-18,21:30,NV6528,D,DUV,DUV,S36
PK382,20-Jan-18,20:00,NV827,I,33E,20-Jan-18,21:55,NV826,I,COF,COF,S63
PK383,20-Jan-18,20:05,GN0205,D,73A,20-Jan-18,21:35,GN0560,D,TIF,LXF,S35
PK384,20-Jan-18,20:10,GN0237,D,73H,21-Jan-18, 9:10,GN912,I,SJA,UTB
PK385,20-Jan-18,20:10,GN0261,D,73H,20-Jan-18,21:05,GN0260,D,YNO,DHR,S29
PK386,20-Jan-18,20:10,NV621,I,325,21-Jan-18, 1:50,NV322,I,ILH,NOM
PK387,20-Jan-18,20:10,NV6317,D,319,21-Jan-18, 8:15,NV6358,D,ITO,EBU,T11
PK388,20-Jan-18,20:15,NV6551,D,319,20-Jan-18,21:05,*****,D,UTO,***,S28
PK389,20-Jan-18,20:15,NV6725,D,320,21-Jan-18, 8:20,NV6724,D,ISC,ISC,T12
PK390,20-Jan-18,20:20,NV6549,D,319,21-Jan-18, 8:25,NV6548,D,OBP,OBP,T13
PK391,20-Jan-18,20:25,NV317,I,320,21-Jan-18, 0:15,NV6134,I,DOY,DFC
PK392,20-Jan-18,20:25,NV3278,D,325,21-Jan-18, 6:40,NV3446,D,YJZ,YJZ,T14
PK393,20-Jan-18,20:30,NV6117,I,325,21-Jan-18, 9:0,NV6230,D,UQF,QFL,T8
PK394,20-Jan-18,20:30,NV6578,D,325,21-Jan-18, 9:0,NV6532,D,TZY,DLH,T15
PK395,20-Jan-18,20:30,NV6772,D,325,20-Jan-18,22:05,NV6772,D,GPD,EMD,S37
PK396,20-Jan-18,20:40,*****,D,319,20-Jan-18,21:30,NV6478,D,***,DTY,S34
PK397,20-Jan-18,21:00,NV6495,D,320,21-Jan-18, 8:0,NV6154,I,AZJ,QVT,T19
PK398,20-Jan-18,21:00,NV6633,D,320,20-Jan-18,22:10,NV6632,D,UBP,UBP,S41
PK399,20-Jan-18,21:00,NV6811,D,320,20-Jan-18,22:20,NV6811,D,VSD,OHC,S44
PK400,20-Jan-18,21:05,NV651,I,33H,21-Jan-18,12:25,NV670,I,IOE,DEH,S64
PK401,20-Jan-18,21:05,NV6642,D,320,20-Jan-18,22:20,NV6642,D,TIF,LIO,S45
PK402,20-Jan-18,21:10,NV6643,D,320,20-Jan-18,22:00,NV392,I,LIO,THO,T20
PK403,20-Jan-18,21:15,GN0409,D,738,20-Jan-18,22:40,GN0368,D,DTY,YNO,S49
PK404,20-Jan-18,21:15,GN933,I,738,21-Jan-18, 6:40,GN0480,D,LJY,LXM
PK405,20-Jan-18,21:15,NV6505,D,319,21-Jan-18, 9:30,NV668,I,DLH,LNR
PK406,20-Jan-18,21:20,GN0629,D,738,20-Jan-18,22:20,GN0620,D,XOA,XOA,S43
PK407,20-Jan-18,21:20,NV6653,D,320,20-Jan-18,22:30,NV6652,D,UOB,UOB,S46
PK408,20-Jan-18,21:20,NV6699,D,321,21-Jan-18, 8:55,NV6616,D,GPD,GPD,T16
PK409,20-Jan-18,21:30,GN997,I,73H,20-Jan-18,22:30,GN952,I,LVM,CLL,S39
PK410,20-Jan-18,21:30,NV6733,D,320,21-Jan-18, 6:40,NV6748,D,EMD,IEH,T17
PK411,20-Jan-18,21:30,NV679,I,33E,21-Jan-18, 9:20,NV678,I,TJO,TJO,S65
PK412,20-Jan-18,21:40,NV6241,D,323,21-Jan-18, 9:5,NV6446,D,QFL,TAY,T18
PK413,20-Jan-18,21:45,GN0455,D,738,20-Jan-18,22:45,GN933,D,EZH,DHP,S48
PK414,20-Jan-18,21:45,NV6737,D,320,20-Jan-18,22:50,NV3993,D,EMD,OLH,S47
PK415,20-Jan-18,21:50,NV6319,D,73E,20-Jan-18,22:50,NV3652,D,MAI,DBO,S28
PK416,20-Jan-18,22:00,GN0257,D,73E,21-Jan-18, 8:0,GN0522,D,ZDV,NJH,S29
PK417,20-Jan-18,22:00,GN0541,D,738,21-Jan-18, 8:30,GN0678,D,IOZ,DHP,S30
PK418,20-Jan-18,22:00,NV6405,D,320,21-Jan-18, 8:30,NV6636,D,DHP,ZOU,S31
PK419,20-Jan-18,22:05,GN0489,D,73E,21-Jan-18, 7:30,GN0282,D,LXM,ISC,S32
PK420,20-Jan-18,22:05,NV3270,D,321,21-Jan-18,12:40,NV3118,I,YJZ,NGN
PK421,20-Jan-18,22:10,GN945,I,73H,21-Jan-18, 9:20,GN996,I,CLL,LVM,T21
PK422,20-Jan-18,22:25,GN0645,D,73L,20-Jan-18,23:15,*****,D,YNO,***,S33
PK423,20-Jan-18,22:30,GN0291,D,325,21-Jan-18, 8:45,GN0496,D,DHR,OOH,S34
PK424,20-Jan-18,22:30,GN0639,D,73H,21-Jan-18, 7:35,GN0234,D,DBO,UWT,S35
PK425,20-Jan-18,22:30,NV6769,D,320,21-Jan-18, 6:55,NV6252,D,IEH,MMW,S36
PK426,20-Jan-18,22:45,NV0747,D,323,21-Jan-18, 9:5,NV336,I,LXM,LJY
PK427,20-Jan-18,22:50,NV617,I,320,21-Jan-18,17:20,NV3273,D,ILH,YJZ
PK428,20-Jan-18,22:50,NV6379,D,319,21-Jan-18, 9:55,NV6202,D,ZCQ,ZDV,S37
PK429,20-Jan-18,22:55,NV6615,D,319,21-Jan-18, 7:45,NV3615,D,HZT,XVI,S41
PK430,20-Jan-18,23:00,NV6557,D,73E,21-Jan-18, 6:55,NV3286,D,LXF,ARA,S42
PK431,20-Jan-18,23:10,GN0285,D,738,21-Jan-18,10:25,GN0628,D,KOH,XOA,S43
PK432,20-Jan-18,23:10,NV3464,D,320,21-Jan-18, 8:35,NV612,I,MIX,ILH
PK433,20-Jan-18,23:15,GN0363,D,73E,21-Jan-18, 9:0,GN0414,D,IBL,DBO,S44
PK434,20-Jan-18,23:20,NV3447,D,323,21-Jan-18,10:15,NV6160,I,YJZ,DKV,T6
PK435,20-Jan-18,23:25,GN0447,D,738,21-Jan-18, 8:50,GN0456,D,MGR,DHP,S45
PK436,20-Jan-18,23:25,NV6471,D,323,21-Jan-18,10:20,NV6172,I,TAY,JDO
PK437,20-Jan-18,23:30,NV3195,D,319,21-Jan-18, 9:5,NV6514,D,UTO,DUV,S46
PK438,20-Jan-18,23:40,GN0643,D,73E,21-Jan-18, 9:0,GN0478,D,IBL,TIF,S47
PK439,20-Jan-18,23:50,GN0247,D,73A,21-Jan-18, 9:5,GN0572,D,CBW,XYO,S48
PK440,20-Jan-18,23:55,GN0405,D,73E,21-Jan-18, 9:25,GN0548,D,ETO,CBW,S49
PK441,20-Jan-18, 0:10,GN0349,D,73E,20-Jan-18,15:50,GN0488,D,TZY,LXM,S30
PK442,20-Jan-18, 0:15,GN0401,D,738,20-Jan-18, 8:30,GN0678,D,DHP,DHP,S42
PK443,20-Jan-18, 0:15,NV6723,D,323,20-Jan-18, 7:50,NV6708,D,EMD,DHR,T15
PK444,20-Jan-18, 0:20,GN967,I,738,20-Jan-18, 8:50,GN0456,D,CLL,DHP,T7
PK445,20-Jan-18, 0:25,NV6589,D,33H,20-Jan-18,12:25,NV810,I,LNH,NBE,T22
PK446,20-Jan-18, 0:5,GN0657,D,738,20-Jan-18, 8:10,GN0454,D,XVU,EZH,T18
PK447,20-Jan-18, 1:30,NV6487,D,319,20-Jan-18, 6:55,NV3615,D,EZH,XVI,T13
PK448,20-Jan-18, 1:35,GN0453,D,738,20-Jan-18, 9:15,GN0630,D,EZH,XOA,S31
PK449,20-Jan-18, 4:10,NV677,I,33L,20-Jan-18, 7:55,NV380,I,TJO,DUT,S58
PK450,20-Jan-18, 4:25,NV625,I,325,20-Jan-18, 9:15,NV6152,I,SFQ,JDO,T21
PK451,20-Jan-18, 4:40,GN947,I,738,20-Jan-18,10:15,GN0464,D,IOE,XFI
PK452,20-Jan-18, 4:55,NV675,I,33L,20-Jan-18, 6:55,NV675,D,EFM,QFL,T4
PK453,20-Jan-18, 5:0,NV847,I,773,20-Jan-18,13:20,NV694,I,TZE,MBY,T27
PK454,20-Jan-18, 5:15,NV309,I,773,20-Jan-18, 9:10,NV634,I,KGL,OSU,T26
PK455,20-Jan-18, 5:20,NV871,I,325,20-Jan-18, 9:25,NV812,I,QOI,ILH,T6
PK456,20-Jan-18, 5:35,NV347,I,33L,20-Jan-18,12:10,NV346,I,NMF,NMF,T1
PK457,20-Jan-18, 5:40,NV655,I,332,21-Jan-18,12:10,NV6118,I,TJO,UQF,S66
PK458,20-Jan-18, 5:45,NV891,I,773,21-Jan-18, 0:55,NV880,I,BLM,BLM,S67
PK459,20-Jan-18, 5:55,GN979,I,73H,20-Jan-18, 7:10,GN0290,D,CLJ,KOA
PK460,20-Jan-18, 5:55,NV343,I,33E,20-Jan-18,12:15,NV6118,I,DNC,UQF,T25
PK461,20-Jan-18, 5:55,NV851,I,773,20-Jan-18,11:40,NV828,I,NFM,PSE,T2
PK462,20-Jan-18, 6:0,GN977,I,738,20-Jan-18,10:25,GN0628,D,LCW,XOA
PK463,20-Jan-18, 6:25,NV6181,I,332,20-Jan-18,14:35,NV676,I,DHL,TJO,T3
PK464,20-Jan-18, 6:25,NV689,I,773,20-Jan-18,12:05,NV318,I,MBY,ZZA,S64
PK465,20-Jan-18, 6:30,GN943,I,73H,20-Jan-18, 9:20,GN996,I,ILU,LVM,S39
PK466,20-Jan-18, 6:55,NV883,I,33H,20-Jan-18,13:00,NV640,I,BNT,IOE,S65
PK467,20-Jan-18, 7:0,NV6157,I,320,20-Jan-18, 8:30,NV6762,D,DSL,ZOK
PK468,20-Jan-18, 7:0,NV665,I,773,20-Jan-18,12:25,NV670,I,DEH,DEH,S61
PK469,20-Jan-18, 7:15,GN969,I,73H,20-Jan-18,12:00,GN0492,D,ILU,LXM
PK470,20-Jan-18, 7:20,GN973,I,73H,20-Jan-18, 8:35,GN940,I,LVM,CLL,S38
PK471,20-Jan-18, 7:20,NV659,I,33L,20-Jan-18,17:20,NV682,I,CLL,IOM,S68
PK472,20-Jan-18, 7:5,NV393,I,320,20-Jan-18, 9:30,NV6576,D,THO,LIO,T8
PK473,20-Jan-18, 7:55,NV6700,D,320,20-Jan-18, 9:30,NV6700,D,OHC,VSD,S29
PK474,20-Jan-18, 8:25,NV3992,D,320,20-Jan-18, 9:30,NV630,I,OLH,OHP,T19
PK475,20-Jan-18, 8:35,NV6135,I,320,20-Jan-18,10:20,NV3196,I,DFC,PLB,T0
PK476,20-Jan-18, 8:35,*****,D,738,20-Jan-18, 9:25,GN0408,D,***,DTY,T11
PK477,20-Jan-18, 8:40,NV6577,D,320,20-Jan-18, 9:50,NV6577,D,LIO,TIF,T14
PK478,20-Jan-18, 8:40,NV6697,D,73H,20-Jan-18, 9:45,NV6612,D,XOA,XOA,S37
PK479,20-Jan-18, 8:45,NV6645,D,320,20-Jan-18,10:20,NV6644,D,UOB,UOB,S44
PK480,20-Jan-18, 8:45,NV6698,D,320,20-Jan-18,21:35,NV6578,D,IGF,IGF,S50
PK481,20-Jan-18, 8:55,NV3620,D,73E,20-Jan-18,10:00,NV626,I,XVI,LJY
PK482,20-Jan-18, 8:55,NV6684,D,320,20-Jan-18,10:05,NV6684,D,UBP,LPX,T17
PK483,20-Jan-18, 9:0,NV603,I,33L,20-Jan-18,10:25,NV603,D,TWP,TZY,T4
PK484,20-Jan-18, 9:10,GN0631,D,738,20-Jan-18,10:00,*****,D,XOA,***,S32
PK485,20-Jan-18, 9:15,NV628,D,73H,20-Jan-18,10:35,NV628,I,XVI,GVL
PK486,20-Jan-18, 9:20,GN0369,D,738,20-Jan-18,10:35,GN0202,D,YNO,EMD,S42
PK487,20-Jan-18, 9:20,NV698,D,773,20-Jan-18,11:30,NV698,I,GPD,KGL,T24
PK488,20-Jan-18, 9:25,NV6773,D,325,20-Jan-18,10:40,NV6773,D,EMD,GPD,S36
PK489,20-Jan-18, 9:30,GN0439,D,738,20-Jan-18,11:00,GN0284,D,DHP,KOH,T12
PK490,20-Jan-18, 9:35,NV3513,D,73H,20-Jan-18,10:45,NV3512,D,UZO,UZO,S49
PK491,20-Jan-18, 9:35,NV6655,D,320,20-Jan-18,11:15,NV6622,D,ZOU,UBP,T9
PK492,20-Jan-18, 9:40,GN0571,D,73H,20-Jan-18,14:15,GN966,I,LXF,CLL
PK493,20-Jan-18, 9:40,NV6533,D,320,20-Jan-18,11:05,NV6536,D,DLH,DLH,T10
PK494,20-Jan-18, 9:45,GN0493,D,738,20-Jan-18,10:50,GN0493,D,LXM,DHR,S47
PK495,20-Jan-18, 9:45,NV6163,I,325,20-Jan-18,11:25,NV6390,D,JDO,AVI,T7
PK496,20-Jan-18, 9:50,GN0181,D,738,20-Jan-18,11:05,GN0298,D,UTO,TIF,S51
PK497,20-Jan-18, 9:50,GN0413,D,738,20-Jan-18,11:10,GN0530,D,DBO,IOZ,S52
